Fecha,Ejercicio,Mes,CuentaContable,DescripcionCuenta,ClienteID,ProductoID,Importe
2024-08-22,2024,8,706000,Ingresos accesorios,24,1,8748
2024-08-22,2024,8,701000,Ventas de productos terminados,33,2,12858
2024-08-22,2024,8,701000,Ventas de productos terminados,27,11,5021
2024-08-22,2024,8,701000,Ventas de productos terminados,7,10,6281
2024-08-22,2024,8,705000,Prestaciones de servicios,29,8,12621
2024-08-23,2024,8,700000,Ventas de mercaderías,40,3,24557
2024-08-23,2024,8,700000,Ventas de mercaderías,40,10,14459
2024-08-23,2024,8,705000,Prestaciones de servicios,49,10,3063
2024-08-23,2024,8,706000,Ingresos accesorios,4,12,24868
2024-08-23,2024,8,702000,Ventas de subproductos,35,10,7094
2024-08-23,2024,8,700000,Ventas de mercaderías,22,1,23013
2024-08-23,2024,8,700000,Ventas de mercaderías,1,4,14286
2024-08-23,2024,8,700000,Ventas de mercaderías,26,11,4119
2024-08-23,2024,8,705000,Prestaciones de servicios,6,11,3391
2024-08-23,2024,8,702000,Ventas de subproductos,17,11,20983
2024-08-23,2024,8,706000,Ingresos accesorios,17,12,21040
2024-08-24,2024,8,702000,Ventas de subproductos,15,6,18381
2024-08-24,2024,8,704000,Descuentos sobre ventas,44,6,-4307
2024-08-24,2024,8,701000,Ventas de productos terminados,42,7,3458
2024-08-24,2024,8,706000,Ingresos accesorios,27,3,5689
2024-08-24,2024,8,706000,Ingresos accesorios,21,5,17143
2024-08-24,2024,8,704000,Descuentos sobre ventas,4,11,-4322
2024-08-24,2024,8,701000,Ventas de productos terminados,38,3,12293
2024-08-24,2024,8,706000,Ingresos accesorios,29,2,22376
2024-08-25,2024,8,705000,Prestaciones de servicios,50,7,15798
2024-08-25,2024,8,704000,Descuentos sobre ventas,20,3,-837
2024-08-25,2024,8,700000,Ventas de mercaderías,50,4,1355
2024-08-25,2024,8,700000,Ventas de mercaderías,43,1,22297
2024-08-25,2024,8,700000,Ventas de mercaderías,35,5,6537
2024-08-25,2024,8,702000,Ventas de subproductos,38,9,17055
2024-08-25,2024,8,700000,Ventas de mercaderías,45,8,2367
2024-08-26,2024,8,705000,Prestaciones de servicios,8,8,8548
2024-08-26,2024,8,701000,Ventas de productos terminados,9,4,16441
2024-08-26,2024,8,701000,Ventas de productos terminados,21,9,3805
2024-08-26,2024,8,700000,Ventas de mercaderías,17,8,20288
2024-08-26,2024,8,702000,Ventas de subproductos,14,10,5533
2024-08-26,2024,8,700000,Ventas de mercaderías,50,10,2433
2024-08-26,2024,8,706000,Ingresos accesorios,34,5,21223
2024-08-27,2024,8,704000,Descuentos sobre ventas,28,1,-2357
2024-08-27,2024,8,700000,Ventas de mercaderías,23,12,5451
2024-08-27,2024,8,700000,Ventas de mercaderías,33,12,21920
2024-08-27,2024,8,702000,Ventas de subproductos,11,9,22304
2024-08-27,2024,8,701000,Ventas de productos terminados,50,1,22773
2024-08-27,2024,8,702000,Ventas de subproductos,50,9,10700
2024-08-27,2024,8,705000,Prestaciones de servicios,20,10,1090
2024-08-27,2024,8,704000,Descuentos sobre ventas,50,12,-2094
2024-08-27,2024,8,702000,Ventas de subproductos,44,3,18797
2024-08-28,2024,8,706000,Ingresos accesorios,16,2,22775
2024-08-28,2024,8,706000,Ingresos accesorios,14,2,6328
2024-08-28,2024,8,704000,Descuentos sobre ventas,36,8,-936
2024-08-28,2024,8,705000,Prestaciones de servicios,8,8,6860
2024-08-28,2024,8,706000,Ingresos accesorios,28,5,14970
2024-08-28,2024,8,706000,Ingresos accesorios,45,12,15768
2024-08-29,2024,8,700000,Ventas de mercaderías,39,9,10339
2024-08-29,2024,8,700000,Ventas de mercaderías,44,10,4388
2024-08-29,2024,8,702000,Ventas de subproductos,33,8,5018
2024-08-29,2024,8,706000,Ingresos accesorios,36,3,13638
2024-08-29,2024,8,705000,Prestaciones de servicios,44,1,6144
2024-08-29,2024,8,700000,Ventas de mercaderías,17,8,11405
2024-08-30,2024,8,702000,Ventas de subproductos,37,1,2290
2024-08-30,2024,8,705000,Prestaciones de servicios,13,1,11768
2024-08-30,2024,8,702000,Ventas de subproductos,48,10,24850
2024-08-30,2024,8,702000,Ventas de subproductos,34,7,24738
2024-08-30,2024,8,704000,Descuentos sobre ventas,39,7,-3438
2024-08-30,2024,8,705000,Prestaciones de servicios,21,1,9124
2024-08-30,2024,8,706000,Ingresos accesorios,42,6,11468
2024-08-30,2024,8,706000,Ingresos accesorios,30,4,16750
2024-08-31,2024,8,702000,Ventas de subproductos,27,6,4995
2024-08-31,2024,8,705000,Prestaciones de servicios,19,9,9811
2024-08-31,2024,8,702000,Ventas de subproductos,16,9,6565
2024-08-31,2024,8,701000,Ventas de productos terminados,43,1,10847
2024-08-31,2024,8,702000,Ventas de subproductos,39,7,13348
2024-09-01,2024,9,706000,Ingresos accesorios,29,6,3734
2024-09-01,2024,9,700000,Ventas de mercaderías,14,1,9545
2024-09-01,2024,9,702000,Ventas de subproductos,13,7,22369
2024-09-01,2024,9,701000,Ventas de productos terminados,15,6,5551
2024-09-01,2024,9,702000,Ventas de subproductos,11,1,23396
2024-09-01,2024,9,700000,Ventas de mercaderías,46,4,12178
2024-09-02,2024,9,701000,Ventas de productos terminados,11,3,23077
2024-09-02,2024,9,705000,Prestaciones de servicios,22,12,6081
2024-09-02,2024,9,702000,Ventas de subproductos,39,9,24346
2024-09-02,2024,9,704000,Descuentos sobre ventas,50,11,-2788
2024-09-02,2024,9,704000,Descuentos sobre ventas,38,10,-3232
2024-09-02,2024,9,706000,Ingresos accesorios,48,6,3685
2024-09-02,2024,9,701000,Ventas de productos terminados,32,12,17620
2024-09-02,2024,9,705000,Prestaciones de servicios,3,6,13924
2024-09-02,2024,9,702000,Ventas de subproductos,13,5,20165
2024-09-02,2024,9,704000,Descuentos sobre ventas,17,10,-2307
2024-09-02,2024,9,706000,Ingresos accesorios,23,1,5598
2024-09-03,2024,9,702000,Ventas de subproductos,38,2,12637
2024-09-03,2024,9,704000,Descuentos sobre ventas,48,10,-4948
2024-09-03,2024,9,706000,Ingresos accesorios,25,7,21677
2024-09-03,2024,9,704000,Descuentos sobre ventas,10,1,-4595
2024-09-03,2024,9,701000,Ventas de productos terminados,33,2,13108
2024-09-04,2024,9,706000,Ingresos accesorios,33,7,4544
2024-09-04,2024,9,702000,Ventas de subproductos,23,7,9835
2024-09-04,2024,9,702000,Ventas de subproductos,29,10,19722
2024-09-04,2024,9,706000,Ingresos accesorios,2,1,4540
2024-09-04,2024,9,701000,Ventas de productos terminados,34,11,18286
2024-09-04,2024,9,701000,Ventas de productos terminados,22,8,17735
2024-09-04,2024,9,701000,Ventas de productos terminados,28,4,19310
2024-09-04,2024,9,701000,Ventas de productos terminados,36,12,18474
2024-09-04,2024,9,701000,Ventas de productos terminados,5,12,8625
2024-09-04,2024,9,705000,Prestaciones de servicios,19,3,23300
2024-09-05,2024,9,701000,Ventas de productos terminados,16,2,4688
2024-09-05,2024,9,700000,Ventas de mercaderías,38,5,5913
2024-09-05,2024,9,704000,Descuentos sobre ventas,14,7,-4884
2024-09-05,2024,9,705000,Prestaciones de servicios,20,8,19305
2024-09-05,2024,9,705000,Prestaciones de servicios,10,10,4302
2024-09-05,2024,9,700000,Ventas de mercaderías,1,11,22642
2024-09-05,2024,9,701000,Ventas de productos terminados,43,5,14591
2024-09-05,2024,9,706000,Ingresos accesorios,42,2,5231
2024-09-05,2024,9,704000,Descuentos sobre ventas,36,1,-3817
2024-09-05,2024,9,700000,Ventas de mercaderías,36,6,4438
2024-09-05,2024,9,706000,Ingresos accesorios,37,11,1895
2024-09-06,2024,9,706000,Ingresos accesorios,37,9,5007
2024-09-06,2024,9,705000,Prestaciones de servicios,28,3,17413
2024-09-06,2024,9,700000,Ventas de mercaderías,22,9,6510
2024-09-06,2024,9,700000,Ventas de mercaderías,26,2,20288
2024-09-06,2024,9,702000,Ventas de subproductos,24,2,16228
2024-09-06,2024,9,701000,Ventas de productos terminados,39,1,7577
2024-09-06,2024,9,702000,Ventas de subproductos,27,6,21556
2024-09-06,2024,9,705000,Prestaciones de servicios,39,1,4248
2024-09-06,2024,9,701000,Ventas de productos terminados,45,9,9717
2024-09-06,2024,9,701000,Ventas de productos terminados,26,11,4335
2024-09-06,2024,9,701000,Ventas de productos terminados,11,1,18338
2024-09-07,2024,9,700000,Ventas de mercaderías,49,4,6978
2024-09-07,2024,9,701000,Ventas de productos terminados,41,12,8749
2024-09-07,2024,9,706000,Ingresos accesorios,43,4,23474
2024-09-07,2024,9,702000,Ventas de subproductos,41,1,12335
2024-09-07,2024,9,704000,Descuentos sobre ventas,45,12,-3859
2024-09-07,2024,9,705000,Prestaciones de servicios,46,1,19136
2024-09-07,2024,9,705000,Prestaciones de servicios,5,9,12787
2024-09-07,2024,9,702000,Ventas de subproductos,37,8,18946
2024-09-07,2024,9,705000,Prestaciones de servicios,50,12,5810
2024-09-07,2024,9,704000,Descuentos sobre ventas,31,3,-571
2024-09-08,2024,9,702000,Ventas de subproductos,1,2,10834
2024-09-08,2024,9,701000,Ventas de productos terminados,12,10,5234
2024-09-08,2024,9,702000,Ventas de subproductos,11,6,24700
2024-09-08,2024,9,704000,Descuentos sobre ventas,35,8,-4863
2024-09-08,2024,9,700000,Ventas de mercaderías,42,5,12041
2024-09-08,2024,9,705000,Prestaciones de servicios,48,3,24994
2024-09-08,2024,9,705000,Prestaciones de servicios,12,2,3835
2024-09-09,2024,9,700000,Ventas de mercaderías,28,2,6239
2024-09-09,2024,9,701000,Ventas de productos terminados,43,5,15911
2024-09-09,2024,9,701000,Ventas de productos terminados,37,8,16639
2024-09-09,2024,9,705000,Prestaciones de servicios,46,10,12469
2024-09-09,2024,9,700000,Ventas de mercaderías,24,9,24381
2024-09-09,2024,9,701000,Ventas de productos terminados,42,7,23192
2024-09-09,2024,9,702000,Ventas de subproductos,6,4,18269
2024-09-09,2024,9,706000,Ingresos accesorios,5,5,8408
2024-09-09,2024,9,701000,Ventas de productos terminados,42,4,23580
2024-09-09,2024,9,705000,Prestaciones de servicios,42,12,11487
2024-09-09,2024,9,706000,Ingresos accesorios,20,6,20903
2024-09-10,2024,9,702000,Ventas de subproductos,35,10,12682
2024-09-10,2024,9,706000,Ingresos accesorios,46,9,4200
2024-09-10,2024,9,704000,Descuentos sobre ventas,39,9,-4317
2024-09-10,2024,9,705000,Prestaciones de servicios,43,11,9881
2024-09-10,2024,9,702000,Ventas de subproductos,14,6,23987
2024-09-10,2024,9,704000,Descuentos sobre ventas,14,5,-2981
2024-09-10,2024,9,705000,Prestaciones de servicios,9,4,15572
2024-09-10,2024,9,702000,Ventas de subproductos,8,11,14998
2024-09-10,2024,9,705000,Prestaciones de servicios,25,9,16005
2024-09-10,2024,9,701000,Ventas de productos terminados,44,1,5732
2024-09-10,2024,9,702000,Ventas de subproductos,36,10,1913
2024-09-10,2024,9,705000,Prestaciones de servicios,39,8,8760
2024-09-11,2024,9,704000,Descuentos sobre ventas,28,1,-1289
2024-09-11,2024,9,705000,Prestaciones de servicios,45,9,13621
2024-09-11,2024,9,706000,Ingresos accesorios,6,4,20014
2024-09-11,2024,9,705000,Prestaciones de servicios,21,5,13067
2024-09-11,2024,9,702000,Ventas de subproductos,45,6,16419
2024-09-12,2024,9,704000,Descuentos sobre ventas,28,1,-1906
2024-09-12,2024,9,705000,Prestaciones de servicios,3,3,7871
2024-09-12,2024,9,705000,Prestaciones de servicios,31,5,17058
2024-09-12,2024,9,706000,Ingresos accesorios,8,9,8831
2024-09-12,2024,9,700000,Ventas de mercaderías,19,5,7798
2024-09-12,2024,9,701000,Ventas de productos terminados,4,5,10568
2024-09-12,2024,9,705000,Prestaciones de servicios,24,10,20642
2024-09-12,2024,9,700000,Ventas de mercaderías,32,6,4646
2024-09-12,2024,9,702000,Ventas de subproductos,26,7,12505
2024-09-12,2024,9,705000,Prestaciones de servicios,23,1,14405
2024-09-12,2024,9,702000,Ventas de subproductos,38,9,16326
2024-09-12,2024,9,704000,Descuentos sobre ventas,17,4,-3935
2024-09-12,2024,9,706000,Ingresos accesorios,40,10,13442
2024-09-13,2024,9,706000,Ingresos accesorios,26,5,10478
2024-09-13,2024,9,702000,Ventas de subproductos,34,7,24222
2024-09-13,2024,9,700000,Ventas de mercaderías,13,1,5868
2024-09-13,2024,9,700000,Ventas de mercaderías,49,10,19292
2024-09-13,2024,9,706000,Ingresos accesorios,35,11,4648
2024-09-13,2024,9,700000,Ventas de mercaderías,23,12,22609
2024-09-14,2024,9,700000,Ventas de mercaderías,15,7,21322
2024-09-14,2024,9,701000,Ventas de productos terminados,22,7,1931
2024-09-14,2024,9,700000,Ventas de mercaderías,18,8,12826
2024-09-14,2024,9,702000,Ventas de subproductos,35,1,18913
2024-09-14,2024,9,704000,Descuentos sobre ventas,48,7,-3192
2024-09-14,2024,9,701000,Ventas de productos terminados,27,2,10954
2024-09-14,2024,9,702000,Ventas de subproductos,47,12,4836
2024-09-15,2024,9,702000,Ventas de subproductos,1,12,21587
2024-09-15,2024,9,704000,Descuentos sobre ventas,48,7,-4078
2024-09-15,2024,9,706000,Ingresos accesorios,6,1,14635
2024-09-15,2024,9,706000,Ingresos accesorios,16,1,13011
2024-09-15,2024,9,705000,Prestaciones de servicios,28,9,14156
2024-09-15,2024,9,700000,Ventas de mercaderías,10,10,22820
2024-09-15,2024,9,704000,Descuentos sobre ventas,18,5,-1629
2024-09-15,2024,9,701000,Ventas de productos terminados,42,3,7171
2024-09-15,2024,9,704000,Descuentos sobre ventas,8,12,-4558
2024-09-15,2024,9,700000,Ventas de mercaderías,2,8,10999
2024-09-15,2024,9,705000,Prestaciones de servicios,26,4,12587
2024-09-15,2024,9,700000,Ventas de mercaderías,10,8,1020
2024-09-15,2024,9,701000,Ventas de productos terminados,2,2,5755
2024-09-16,2024,9,705000,Prestaciones de servicios,12,5,10180
2024-09-16,2024,9,706000,Ingresos accesorios,7,5,10856
2024-09-16,2024,9,706000,Ingresos accesorios,8,2,2682
2024-09-16,2024,9,701000,Ventas de productos terminados,11,6,8041
2024-09-16,2024,9,704000,Descuentos sobre ventas,1,9,-4705
2024-09-16,2024,9,706000,Ingresos accesorios,6,7,16340
2024-09-16,2024,9,700000,Ventas de mercaderías,44,12,7019
2024-09-16,2024,9,702000,Ventas de subproductos,16,10,20059
2024-09-16,2024,9,702000,Ventas de subproductos,30,4,24256
2024-09-16,2024,9,700000,Ventas de mercaderías,41,3,13810
2024-09-16,2024,9,701000,Ventas de productos terminados,23,3,20761
2024-09-16,2024,9,704000,Descuentos sobre ventas,46,7,-1492
2024-09-16,2024,9,700000,Ventas de mercaderías,45,8,7902
2024-09-17,2024,9,702000,Ventas de subproductos,20,11,2679
2024-09-17,2024,9,706000,Ingresos accesorios,21,1,24651
2024-09-17,2024,9,702000,Ventas de subproductos,5,3,1209
2024-09-17,2024,9,700000,Ventas de mercaderías,26,9,18689
2024-09-17,2024,9,706000,Ingresos accesorios,36,7,24479
2024-09-17,2024,9,700000,Ventas de mercaderías,8,5,18539
2024-09-17,2024,9,700000,Ventas de mercaderías,27,5,6225
2024-09-17,2024,9,700000,Ventas de mercaderías,31,12,2664
2024-09-18,2024,9,704000,Descuentos sobre ventas,21,2,-2143
2024-09-18,2024,9,702000,Ventas de subproductos,17,10,1976
2024-09-18,2024,9,705000,Prestaciones de servicios,6,9,6725
2024-09-18,2024,9,705000,Prestaciones de servicios,3,7,21821
2024-09-18,2024,9,702000,Ventas de subproductos,33,6,17814
2024-09-18,2024,9,706000,Ingresos accesorios,20,7,24762
2024-09-18,2024,9,702000,Ventas de subproductos,17,8,22632
2024-09-18,2024,9,705000,Prestaciones de servicios,36,6,11921
2024-09-19,2024,9,705000,Prestaciones de servicios,41,5,24440
2024-09-19,2024,9,704000,Descuentos sobre ventas,2,5,-733
2024-09-19,2024,9,704000,Descuentos sobre ventas,44,6,-1031
2024-09-19,2024,9,701000,Ventas de productos terminados,32,5,13327
2024-09-19,2024,9,701000,Ventas de productos terminados,4,2,15189
2024-09-19,2024,9,706000,Ingresos accesorios,38,11,1329
2024-09-20,2024,9,704000,Descuentos sobre ventas,9,6,-2859
2024-09-20,2024,9,700000,Ventas de mercaderías,42,4,11190
2024-09-20,2024,9,701000,Ventas de productos terminados,42,12,8764
2024-09-20,2024,9,706000,Ingresos accesorios,20,6,14480
2024-09-20,2024,9,706000,Ingresos accesorios,34,10,1243
2024-09-20,2024,9,700000,Ventas de mercaderías,3,12,16656
2024-09-20,2024,9,702000,Ventas de subproductos,19,12,8617
2024-09-20,2024,9,701000,Ventas de productos terminados,8,4,7995
2024-09-20,2024,9,705000,Prestaciones de servicios,36,10,7566
2024-09-20,2024,9,702000,Ventas de subproductos,3,5,13029
2024-09-20,2024,9,701000,Ventas de productos terminados,31,11,4044
2024-09-20,2024,9,704000,Descuentos sobre ventas,7,1,-334
2024-09-20,2024,9,704000,Descuentos sobre ventas,20,5,-493
2024-09-20,2024,9,700000,Ventas de mercaderías,20,5,2633
2024-09-21,2024,9,701000,Ventas de productos terminados,15,12,14969
2024-09-21,2024,9,704000,Descuentos sobre ventas,45,3,-3804
2024-09-21,2024,9,704000,Descuentos sobre ventas,15,1,-616
2024-09-21,2024,9,705000,Prestaciones de servicios,29,7,3925
2024-09-21,2024,9,702000,Ventas de subproductos,14,3,13441
2024-09-21,2024,9,701000,Ventas de productos terminados,5,6,23110
2024-09-21,2024,9,705000,Prestaciones de servicios,24,3,9352
2024-09-21,2024,9,705000,Prestaciones de servicios,44,5,3376
2024-09-22,2024,9,701000,Ventas de productos terminados,29,7,5655
2024-09-22,2024,9,700000,Ventas de mercaderías,5,1,23431
2024-09-22,2024,9,700000,Ventas de mercaderías,42,2,10714
2024-09-22,2024,9,702000,Ventas de subproductos,30,5,4633
2024-09-22,2024,9,706000,Ingresos accesorios,28,4,10677
2024-09-22,2024,9,706000,Ingresos accesorios,19,8,23327
2024-09-22,2024,9,706000,Ingresos accesorios,2,9,2998
2024-09-22,2024,9,700000,Ventas de mercaderías,25,8,10272
2024-09-22,2024,9,705000,Prestaciones de servicios,41,2,22000
2024-09-22,2024,9,700000,Ventas de mercaderías,6,6,21939
2024-09-22,2024,9,702000,Ventas de subproductos,9,1,11848
2024-09-22,2024,9,702000,Ventas de subproductos,6,1,5471
2024-09-22,2024,9,706000,Ingresos accesorios,9,7,11004
2024-09-22,2024,9,702000,Ventas de subproductos,9,11,4617
2024-09-23,2024,9,702000,Ventas de subproductos,46,8,24729
2024-09-23,2024,9,705000,Prestaciones de servicios,22,5,19776
2024-09-23,2024,9,701000,Ventas de productos terminados,26,10,3703
2024-09-23,2024,9,705000,Prestaciones de servicios,14,4,22229
2024-09-23,2024,9,705000,Prestaciones de servicios,16,10,4928
2024-09-23,2024,9,705000,Prestaciones de servicios,27,1,8198
2024-09-23,2024,9,702000,Ventas de subproductos,6,9,12696
2024-09-23,2024,9,701000,Ventas de productos terminados,42,7,4810
2024-09-23,2024,9,702000,Ventas de subproductos,20,7,6992
2024-09-23,2024,9,702000,Ventas de subproductos,18,5,1935
2024-09-24,2024,9,700000,Ventas de mercaderías,26,6,12033
2024-09-24,2024,9,704000,Descuentos sobre ventas,16,1,-4770
2024-09-24,2024,9,701000,Ventas de productos terminados,39,2,13358
2024-09-24,2024,9,706000,Ingresos accesorios,11,7,8029
2024-09-24,2024,9,702000,Ventas de subproductos,8,3,21536
2024-09-24,2024,9,700000,Ventas de mercaderías,32,4,7061
2024-09-25,2024,9,705000,Prestaciones de servicios,44,9,24685
2024-09-25,2024,9,706000,Ingresos accesorios,48,6,17485
2024-09-25,2024,9,704000,Descuentos sobre ventas,37,10,-2700
2024-09-25,2024,9,700000,Ventas de mercaderías,13,11,10466
2024-09-25,2024,9,704000,Descuentos sobre ventas,24,1,-2756
2024-09-25,2024,9,700000,Ventas de mercaderías,16,2,11968
2024-09-25,2024,9,702000,Ventas de subproductos,13,1,5152
2024-09-25,2024,9,705000,Prestaciones de servicios,38,4,23798
2024-09-25,2024,9,705000,Prestaciones de servicios,10,8,16404
2024-09-25,2024,9,706000,Ingresos accesorios,20,1,2943
2024-09-25,2024,9,700000,Ventas de mercaderías,31,6,16019
2024-09-25,2024,9,700000,Ventas de mercaderías,15,2,10403
2024-09-25,2024,9,701000,Ventas de productos terminados,23,10,22506
2024-09-26,2024,9,704000,Descuentos sobre ventas,6,9,-4700
2024-09-26,2024,9,706000,Ingresos accesorios,15,8,23922
2024-09-26,2024,9,704000,Descuentos sobre ventas,8,3,-1195
2024-09-26,2024,9,706000,Ingresos accesorios,6,4,8043
2024-09-26,2024,9,701000,Ventas de productos terminados,19,8,23075
2024-09-26,2024,9,702000,Ventas de subproductos,50,7,22576
2024-09-26,2024,9,701000,Ventas de productos terminados,9,8,19556
2024-09-26,2024,9,705000,Prestaciones de servicios,28,4,22771
2024-09-27,2024,9,702000,Ventas de subproductos,15,1,14563
2024-09-27,2024,9,701000,Ventas de productos terminados,41,12,21719
2024-09-27,2024,9,706000,Ingresos accesorios,34,8,17056
2024-09-27,2024,9,704000,Descuentos sobre ventas,23,6,-340
2024-09-27,2024,9,700000,Ventas de mercaderías,3,11,4881
2024-09-27,2024,9,705000,Prestaciones de servicios,12,2,5427
2024-09-27,2024,9,701000,Ventas de productos terminados,6,3,9404
2024-09-27,2024,9,701000,Ventas de productos terminados,46,4,10635
2024-09-27,2024,9,701000,Ventas de productos terminados,33,4,24913
2024-09-27,2024,9,701000,Ventas de productos terminados,6,3,14249
2024-09-27,2024,9,700000,Ventas de mercaderías,11,1,4571
2024-09-27,2024,9,704000,Descuentos sobre ventas,18,6,-3321
2024-09-28,2024,9,700000,Ventas de mercaderías,4,4,5504
2024-09-28,2024,9,702000,Ventas de subproductos,23,11,3484
2024-09-28,2024,9,702000,Ventas de subproductos,27,6,1050
2024-09-28,2024,9,700000,Ventas de mercaderías,50,3,15305
2024-09-28,2024,9,700000,Ventas de mercaderías,21,8,9559
2024-09-28,2024,9,700000,Ventas de mercaderías,12,1,21201
2024-09-28,2024,9,706000,Ingresos accesorios,7,12,17221
2024-09-29,2024,9,706000,Ingresos accesorios,46,1,23580
2024-09-29,2024,9,705000,Prestaciones de servicios,11,6,8949
2024-09-29,2024,9,701000,Ventas de productos terminados,50,9,11668
2024-09-29,2024,9,700000,Ventas de mercaderías,44,4,2625
2024-09-29,2024,9,702000,Ventas de subproductos,17,12,20054
2024-09-29,2024,9,706000,Ingresos accesorios,2,9,10059
2024-09-29,2024,9,704000,Descuentos sobre ventas,16,3,-1790
2024-09-29,2024,9,700000,Ventas de mercaderías,32,11,3778
2024-09-29,2024,9,704000,Descuentos sobre ventas,35,12,-4074
2024-09-29,2024,9,702000,Ventas de subproductos,10,1,5751
2024-09-30,2024,9,705000,Prestaciones de servicios,29,6,14007
2024-09-30,2024,9,701000,Ventas de productos terminados,44,5,10880
2024-09-30,2024,9,702000,Ventas de subproductos,28,11,11798
2024-09-30,2024,9,702000,Ventas de subproductos,33,3,10981
2024-09-30,2024,9,706000,Ingresos accesorios,4,3,11113
2024-09-30,2024,9,705000,Prestaciones de servicios,13,7,23328
2024-09-30,2024,9,702000,Ventas de subproductos,46,5,6159
2024-10-01,2024,10,701000,Ventas de productos terminados,34,5,5117
2024-10-01,2024,10,701000,Ventas de productos terminados,32,10,4424
2024-10-01,2024,10,704000,Descuentos sobre ventas,1,9,-2533
2024-10-01,2024,10,706000,Ingresos accesorios,33,8,2524
2024-10-01,2024,10,705000,Prestaciones de servicios,25,2,3010
2024-10-01,2024,10,704000,Descuentos sobre ventas,42,1,-1731
2024-10-01,2024,10,705000,Prestaciones de servicios,49,9,1904
2024-10-01,2024,10,702000,Ventas de subproductos,28,1,18622
2024-10-01,2024,10,706000,Ingresos accesorios,3,1,16254
2024-10-01,2024,10,704000,Descuentos sobre ventas,32,7,-4854
2024-10-01,2024,10,701000,Ventas de productos terminados,15,12,14429
2024-10-01,2024,10,704000,Descuentos sobre ventas,8,12,-2839
2024-10-02,2024,10,701000,Ventas de productos terminados,26,5,15112
2024-10-02,2024,10,706000,Ingresos accesorios,19,1,14443
2024-10-02,2024,10,706000,Ingresos accesorios,32,9,14931
2024-10-02,2024,10,705000,Prestaciones de servicios,19,3,21391
2024-10-02,2024,10,701000,Ventas de productos terminados,25,5,18564
2024-10-02,2024,10,706000,Ingresos accesorios,10,8,7695
2024-10-02,2024,10,700000,Ventas de mercaderías,29,1,18939
2024-10-02,2024,10,704000,Descuentos sobre ventas,40,5,-4723
2024-10-02,2024,10,700000,Ventas de mercaderías,39,1,16198
2024-10-02,2024,10,701000,Ventas de productos terminados,38,9,7709
2024-10-02,2024,10,701000,Ventas de productos terminados,49,10,3189
2024-10-02,2024,10,700000,Ventas de mercaderías,42,11,20975
2024-10-02,2024,10,706000,Ingresos accesorios,28,3,4436
2024-10-03,2024,10,702000,Ventas de subproductos,19,7,8807
2024-10-03,2024,10,700000,Ventas de mercaderías,49,2,7791
2024-10-03,2024,10,705000,Prestaciones de servicios,43,5,24125
2024-10-03,2024,10,704000,Descuentos sobre ventas,34,7,-3528
2024-10-03,2024,10,706000,Ingresos accesorios,29,10,8053
2024-10-03,2024,10,704000,Descuentos sobre ventas,48,4,-4641
2024-10-03,2024,10,701000,Ventas de productos terminados,27,5,6947
2024-10-03,2024,10,705000,Prestaciones de servicios,28,10,10915
2024-10-03,2024,10,700000,Ventas de mercaderías,48,9,7824
2024-10-03,2024,10,702000,Ventas de subproductos,47,9,9066
2024-10-03,2024,10,705000,Prestaciones de servicios,1,8,1444
2024-10-03,2024,10,704000,Descuentos sobre ventas,36,3,-3828
2024-10-03,2024,10,702000,Ventas de subproductos,30,9,13921
2024-10-04,2024,10,700000,Ventas de mercaderías,37,5,8938
2024-10-04,2024,10,704000,Descuentos sobre ventas,31,4,-1301
2024-10-04,2024,10,702000,Ventas de subproductos,36,8,21717
2024-10-04,2024,10,704000,Descuentos sobre ventas,12,11,-2275
2024-10-04,2024,10,701000,Ventas de productos terminados,37,11,13779
2024-10-04,2024,10,706000,Ingresos accesorios,10,6,2184
2024-10-05,2024,10,700000,Ventas de mercaderías,20,4,10807
2024-10-05,2024,10,701000,Ventas de productos terminados,27,4,3493
2024-10-05,2024,10,700000,Ventas de mercaderías,34,3,4671
2024-10-05,2024,10,700000,Ventas de mercaderías,32,3,15807
2024-10-05,2024,10,705000,Prestaciones de servicios,1,10,17478
2024-10-05,2024,10,705000,Prestaciones de servicios,17,12,3405
2024-10-05,2024,10,705000,Prestaciones de servicios,38,10,18640
2024-10-05,2024,10,705000,Prestaciones de servicios,19,3,2718
2024-10-06,2024,10,701000,Ventas de productos terminados,34,7,22558
2024-10-06,2024,10,702000,Ventas de subproductos,3,4,4500
2024-10-06,2024,10,700000,Ventas de mercaderías,4,3,9423
2024-10-06,2024,10,701000,Ventas de productos terminados,33,9,3042
2024-10-06,2024,10,702000,Ventas de subproductos,13,12,18666
2024-10-06,2024,10,706000,Ingresos accesorios,39,5,1122
2024-10-06,2024,10,705000,Prestaciones de servicios,41,12,7466
2024-10-06,2024,10,702000,Ventas de subproductos,24,11,11541
2024-10-06,2024,10,704000,Descuentos sobre ventas,20,4,-1950
2024-10-06,2024,10,700000,Ventas de mercaderías,20,10,20657
2024-10-06,2024,10,701000,Ventas de productos terminados,10,6,21464
2024-10-06,2024,10,702000,Ventas de subproductos,12,6,24012
2024-10-06,2024,10,702000,Ventas de subproductos,39,12,24134
2024-10-06,2024,10,700000,Ventas de mercaderías,21,11,4048
2024-10-07,2024,10,704000,Descuentos sobre ventas,39,9,-2752
2024-10-07,2024,10,704000,Descuentos sobre ventas,15,3,-488
2024-10-07,2024,10,704000,Descuentos sobre ventas,17,10,-4986
